O15372,-0.18661020,-0.19551325,-0.21367936, 0.12893971, 0.13247008, 0.13366735,-0.34356403,-0.27726681,-0.26484065, 0.29432766, 0.11585726,-0.06167499,-0.15103213,-0.17383513,-0.17409670, 0.15255101,-0.07508888, 0.11119266,-0.37785392, 0.06592487, 0.16909363,-0.10717008,-0.34490160
O15382, 0.261180665,-0.106904527,-1.156291241,-0.488149714,-0.354294332, 0.183997028, 0.144276835, 0.346165769,-0.011435527, 0.123219984,-0.746651056, 0.230448163, 0.075239632,-0.520886846, 0.005985175, 0.047511331, 0.587765158, 0.482822550,-0.253594402, 0.456090965,-0.525268540,-0.025765032,-0.207720487
O15427, 0.029647150, 0.080200895, 0.199863029, 0.309813064, 0.364505005, 0.202789016, 0.334679893, 0.171357814,-0.483007623, 0.008707869, 0.262461337,-0.321194161, 0.892413554, 0.260357146, 0.487365167, 0.138222913, 0.256663539,-0.066968613, 0.657989222, 0.514779405, 0.460161306, 0.136200648, 0.216049753
O15440,-0.39035333,-0.50370743,-0.52187354,-0.48325568,-0.47972530,-0.18428851, 0.10575790,-0.11170017,-0.17548885,-0.52239730,-0.37515337,-0.51004073, 0.28586530,-0.48176964,-0.09397765, 0.80667596,-0.01591123, 0.46828695,-0.18455584,-0.21081118,-0.34067560,-0.74450453,-0.42350849
O15511,-0.041530043,-0.050433088,-0.068599198,-0.050296711,-0.046766336,-0.050308234,-0.056183469,-0.021512555,-0.009086394,-0.021614526,-0.019982989,-0.034826072,-0.039185175,-0.034602976,-0.034864545,-0.049959197,-0.014868927,-0.008962549,-0.021804370,-0.058498058,-0.032453106,-0.027208412,-0.042930547
O43143,-0.12581307,-1.00108681, 0.57321640, 0.24950373, 0.21977314, 0.26220398, 0.13772850, 0.18414583, 0.13216703,-0.48017967,-0.35128858, 0.32430288,-0.29543734,-0.09754749, 0.38334827, 0.01617692,-0.03824885,-0.17717426,-0.09311680,-0.14835838,-0.56034005, 0.59017070,-0.08453623
O43175,0.59374157,0.25122155,0.31349797,0.33777207,0.22946700,0.36418724,0.67633031,0.36799259,0.43433236,0.24431821,0.31188632,0.61015913,0.56769635,0.76984490,0.28490157,0.01752092,0.57458486,0.66774553,0.10747984,0.30415849,0.39067149,0.30492428,0.06195155
O43242,-0.40756307,-0.57862422,-0.26419813,-0.39905634,-0.38185693,-0.21001785,-0.19982634,-0.52214737,-0.50972121,-0.21511564,-0.23281010,-0.77811934,-0.29145494,-0.12018822, 0.12776110,-0.09254175, 0.02155383,-0.41500287,-0.43959828,-0.07769328,-0.59610522,-0.26186638,-0.04096915
O43324,-0.000809208,-0.009712252,-0.027878363,-0.021493501,-0.017963125,-0.013147560,-0.019022794,-0.014053515,-0.001627355,-0.014155486,-0.012523949,-0.012400672,-0.016759775,-0.012061138,-0.012322707,-0.027417359,-0.005644277, 0.000262101,-0.012579720,-0.004634953, 0.005291552, 0.010536247,-0.005185889
O43390, 0.004508276,-0.106621792, 0.019853470, 0.542664989, 0.025931554,-0.238003133,-0.043236383, 0.340001619,-0.052197471, 0.297726759, 0.310252511, 0.453644511,-0.118789834,-0.376199111, 0.513073760,-0.227640167, 0.172494095,-0.034948146, 0.296140847,-0.021624188, 0.207832005, 0.055800124, 0.030172158
O43598,-0.217705627,-0.558951710,-0.140511686,-0.239406257,-0.706233652, 0.417079981, 0.229079681,-0.409097486,-0.396671325,-0.525681279,-0.001470968,-0.625645170,-0.630513683,-0.034018307,-0.371262110, 0.651459135,-0.539473337,-0.061676898,-0.454232437, 0.012622216,-0.791762411,-0.480193811,-0.321694457
O43670, 0.294840869, 0.349156413, 0.418045683, 0.069444516, 0.505293475,-0.172224885,-0.102333415, 0.035103428, 0.006586257, 0.437680848, 0.587064363, 0.150192047, 0.250463233,-0.312531344,-0.382667720,-0.110348142,-0.531406790,-0.076344592, 0.727260174, 0.327660531, 0.419647075,-0.032594053, 0.340492362
O43683,-0.17118995,-0.15559413,-0.37792767,-0.04746870,-0.04393832,-0.43852110, 0.92252234, 0.12199807,-0.15055761,-0.10307527,-0.41140420,-0.31182356,-0.27338361, 0.09544046, 0.68230503,-0.01110786, 0.53308305, 0.20639092, 0.43410325,-0.11615699,-0.14879335, 0.26045845,-0.40569243
O43707,-0.002401032, 0.222845940,-0.060084402,-0.074167942,-0.043430458, 0.190188638,-0.066292742,-0.283069810,-0.454039611,-0.557825799,-0.048748308,-0.023478954, 0.157478799,-0.268180885,-0.308372102, 0.282154657,-0.453713896, 0.612341935, 0.220907188, 0.095036447,-0.037578334,-0.518394758,-0.003451721
O43719,-0.30004767, 0.02113636,-0.32711682,-0.39918628, 0.09108325,-0.25652246, 0.13964463,-0.03664880,-0.13756701, 0.48584253,-0.30066543,-0.31233568, 0.17296538, 0.20291652,-0.25901000,-0.14977618, 0.05599599,-0.45111517, 0.04906055,-0.24686705, 0.13747777, 0.14272247,-0.38981399
O43776, 0.31082596, 0.06855760,-0.39856471,-0.12941701, 0.00379451,-0.59754760, 0.04661485,-0.01160118, 0.33603692, 0.02077838, 0.16839072,-0.06278188, 0.25045738,-0.34405121, 0.09231439,-0.53762625,-0.19937844, 0.16573305,-0.03090274,-0.16032796,-0.34476298,-0.46677490,-0.57269990
O43809, 0.06620818,-0.05564992, 0.05770015, 0.10352934, 0.17039562, 0.20251814, 0.44948467,-0.07532910, 0.20186463,-0.28641328,-0.14559420,-0.05152456, 0.22880363,-0.06682126, 0.16662654, 0.19901829, 0.06496383, 0.18846803,-0.39119517, 0.49362013, 0.22719901,-0.49474880,-0.11016197
O43852, 0.65081493, 0.19262847, 0.15736746, 0.42160935, 0.24728755,-0.11420882, 0.28369252, 0.29840504, 0.12934488, 0.14230960, 0.37526428, 0.49523785, 0.08904758, 0.17347905, 0.47249889, 0.19176092, 0.70612656, 0.13400921, 0.27077365,-0.11273485, 0.59818347, 0.31291509, 0.26111998
O43865, 0.12109615,-0.29032447, 0.29873184, 0.10298537, 0.10651575, 0.13597316, 0.02129954,-0.01003651,-0.25118714, 0.42198365,-0.08574043,-0.28462518,-0.03130546,-0.27850443, 0.20666288, 0.08111709,-0.33517887, 0.08408302, 0.16573119, 0.34332427, 0.05025643, 0.22240088, 0.41831354
O60234,-0.07570936,-0.21976360,-1.07729596,-0.50431550,-0.91578224,-0.71587782,-0.48765183,-0.40370272,-0.37506778,-0.57482279,-0.51917570,-0.35884569, 0.21863077,-0.50678603,-0.14464715,-0.55652779,-0.43551949,-0.04305494,-0.51120862,-0.82596233,-0.59471384,-0.55249458,-0.60757196
O60381,-0.20875527,-0.21765831,-0.15139842,-0.44811036,-0.15252286,-0.20231277,-0.20818800,-0.29837356,-0.28594739,-0.36980970,-0.09572394,-0.32344796,-0.20595445,-0.29307996,-0.37537047,-0.29250731,-0.28546092,-0.16388384, 0.12265683,-0.46999334,-0.16645651,-0.50374658,-0.41293121
O60506, 0.13142208,-0.22170630,-0.15937945,-0.63510193, 0.02306517,-0.14924325,-0.05720331,-0.93421682, 0.15854022,-0.09824523,-0.18264712, 0.12171935,-0.05645329,-0.29294012, 0.04484632,-0.20776690, 0.06013954, 0.34092476, 0.07904838,-0.46576563, 0.33986846, 0.30982389,-0.39596244
O60664, 0.45126453,-0.06947782, 0.14824230,-0.48497244,-0.28507086,-1.22987762, 0.12374293,-0.22488155,-0.24777083,-0.35518809,-0.57865024,-0.28636086, 0.46932283,-0.34498319,-0.26210211,-0.17894000,-0.15020603,-0.44438692, 0.06915423, 0.37686005, 0.04227790,-0.30141132,-0.37405142
O60841,-0.40392080,-0.13659986,-0.08825625,-0.40376209, 0.36556043, 0.46320296, 0.11429032,-0.08130227,-0.37390676, 0.25242473,-0.25594933,-0.05706539, 0.48982368,-0.26420885, 0.17926183,-0.15599079, 0.15013204,-0.12572573, 0.14319659,-0.04767905, 0.02390735,-0.19849731, 0.02912204
O60869, 0.088218161, 0.180113231, 0.061149005, 0.120786090, 0.022038562, 0.146641222, 0.218381584, 0.129398132, 0.141824292, 0.181875226,-0.005886133,-0.224053221, 0.374186135, 0.140355644, 0.265283898, 0.064864143, 0.058230585,-0.095776766, 0.280258632, 0.096781383,-0.007600555, 0.427845288, 0.097665261
O60884,-0.44484986,-0.09298489,-0.47191902,-0.57566140, 0.14933455,-0.37873613,-0.75912219,-0.41193926,-0.39951310,-0.07927559,-0.19105292,-0.71585420, 0.43504234,-0.44492269,-0.11194165, 0.16566995,-0.26337892,-0.55512364,-0.19587858, 0.19063874, 0.11545111,-0.01173710,-0.29851288
O75037,-0.74086083,-0.18994471,-0.04216016, 0.11750738,-0.17811898, 0.39763440,-0.36502854,-0.06126668,-0.77183938,-0.05290926, 0.97456320, 0.11013924,-0.39448036,-0.57866010,-0.19362832,-0.27062890,-1.29474013, 0.07141811,-0.36951842, 0.06803544,-0.94691205,-0.89921269,-0.07946198
O75083, 0.728888680, 0.870796248, 0.833334443, 0.441455923,-0.059844535, 0.199179528, 0.486639329, 0.800907263, 0.944700649, 0.018888231, 0.283614828, 0.619498597, 1.030992456, 0.447386168, 0.664288973,-0.006185491, 0.413441720, 0.515729355, 1.130191714, 0.852847767, 0.969084890, 0.536960986, 0.415202532
O75131, 0.20051886, 0.19161582, 0.17344971, 0.30620667, 0.30973705,-0.20054145, 0.16532844, 0.24408503, 0.25651119,-0.41772102,-0.14057481,-0.24667830, 0.48496010,-0.03218414,-0.03244570,-0.35122824,-0.24628245, 0.34565872, 0.18730914,-0.15289982, 0.29188736,-0.02011688, 0.17525512
O75340, 0.20417019, 0.19526715, 0.17710103, 0.23151471, 0.23504508, 0.19734186, 0.24614290, 0.23057897, 0.24300513,-0.01676365, 0.18233329, 0.36691365, 0.09014712, 0.18327199, 0.18301042, 0.12410600, 0.21969026, 0.21003977, 0.14520330, 0.25357896, 0.25230474, 0.02671748, 0.18941431
O75347, 0.525964267, 0.062500369,-0.727501056, 0.006585293,-0.768506218,-0.002584314,-0.493305794,-0.212135215, 0.046266321, 0.169515238, 0.402167315,-0.406556794, 0.102197262, 0.816840164,-0.134785066, 0.381146402,-0.283347981, 0.334266954, 0.024938099, 0.008473545, 0.722801858,-0.465995179,-0.040947902
O75367,-0.40866509,-0.67794294,-0.35152954, 0.76798358, 0.12290202,-0.94712302, 0.05223532, 0.80732770, 0.05272871,-0.13079073,-0.48305688,-0.31092833,-0.03819492,-0.07158968,-0.37703987, 0.33361293, 0.11064010,-0.15877212,-0.93512219,-0.86216527,-0.08584337,-0.75786823,-0.77348313
O75368,-0.92884901,-0.06430247,-0.62484771,-0.39314426,-0.34836240,-0.81440991,-0.74096912,-1.10709216,-0.38789202, 0.23331176,-0.32574656,-1.11630801,-0.24185420, 0.05826874,-0.65229892,-1.22327149,-0.99029657,-0.62043513,-0.75109052,-0.74082979, 0.08922823, 0.08196135,-1.47227184
O75369,-0.152053281,-0.083115747, 0.027721839, 0.027604896, 0.281913449, 0.070597426,-0.201770471, 0.095998940, 0.108425101,-0.098784726,-0.007840382, 0.003789716,-0.000569387, 0.117706663,-0.283746923, 0.164590639, 0.066068182, 0.071974560,-0.225029062, 0.032310703,-0.167441315,-0.072555454, 0.045924906
O75390,-0.10525727, 0.03160168,-0.01231504,-0.13011727,-0.28670660,-0.33787658,-0.71065352,-0.06307833,-0.33715560, 0.03811898, 0.31886967,-0.30724220,-0.13041713,-0.66989102,-0.17225566, 0.46553711,-0.36507794, 0.07761060, 0.26448748,-0.03890224, 0.73349730,-0.74874566, 0.32743982
O75494,-0.21575699,-0.31044405, 0.05321220, 0.24329575,-0.03550728,-0.56441044,-0.44412445,-0.34475533,-0.36912981,-0.05285937,-0.23267375,-0.93525087,-0.24679801, 0.49271523,-0.70374432,-0.24556962,-0.55870476,-0.55175642,-0.56564020, 0.24820077,-0.44247562, 0.11206750,-0.28812206
O75531,-0.10693417, 0.26276689, 0.21186069, 0.14876601,-0.62013497, 0.39592729,-0.38580990,-0.13230075, 0.12850256,-0.60379011, 0.05714038, 0.13562346, 0.21394772,-0.54298402, 0.43974068, 0.06553503,-0.07569830,-0.33309820,-0.09090405,-0.48802944,-0.32277725,-0.90151013, 0.33216789
O75533,-0.543716393, 0.240165900, 0.381406667, 0.720079762,-0.579007322, 0.565048208,-0.444692786,-0.418403059,-0.143523628,-0.268740365, 0.220721654, 0.421094905,-1.073208686,-0.360535067, 0.082290283, 0.024438940,-0.394435523, 0.449875698,-0.769662503, 0.549766631,-0.594313275,-0.002174282, 0.170398293
O75592, 0.04777485, 0.19810930, 0.12248731, 0.25200444,-0.01583970, 0.08263438, 0.07743615,-0.24059546, 0.03080498, 0.10930235, 0.49681603, 0.56226361,-0.43164568, 0.05434779,-0.09836101, 0.47737696, 0.24388705, 0.22617668, 0.15441759, 0.44322412, 0.02851820,-0.05480827, 0.14684261
O75643, 0.08856305,-0.20686101, 0.33989760, 0.09736465, 0.15552927, 0.07625564, 0.08996194, 0.10345455, 0.11588071, 0.09386763,-0.23310187, 0.05896542, 0.05460631, 0.23338610, 0.16314705, 0.23116159, 0.07074993, 0.07665630, 0.08466723,-0.14541721, 0.06021932, 0.03741903, 0.37067906
O75821, 0.332676905,-0.364556071,-0.135858137,-0.789753686,-0.091572078, 0.519858931,-0.566092225,-0.561063567,-0.594019377, 0.068873948,-0.213230845,-0.198727276,-0.291488992,-0.700239064,-0.839196399,-0.436011102,-0.110297125,-0.250753943, 0.384786182,-0.290811650,-0.000489683,-0.599057576,-0.168495747
O75822,-0.071271397,-0.309597366, 0.314532272,-0.316849555, 0.712671681,-0.232114040,-1.047461198,-0.107699508,-0.045559663, 0.038804071,-0.276868122, 0.284764781,-0.333896083, 0.459058080,-0.096163691, 0.087203766, 0.012768712, 0.305107421, 0.960479894,-0.000373157,-0.040353024,-0.034399469,-0.354181961
O75874,-0.24620307,-0.39386433, 0.30031546,-0.29397933,-0.12074526, 0.81492137,-0.38414797,-0.04835222, 0.19107703, 0.60069149,-0.45392149,-0.02021266, 0.17233656, 0.45358316,-0.33257229, 0.40687684, 0.03804166, 0.16023381, 0.36714484, 0.55927161, 0.21801115,-0.28887002,-0.12371171
O75909, 0.82781976, 0.02791632,-0.68801851,-0.61703230,-0.88431680,-0.12256565,-0.46496282,-0.70206450,-0.79513822,-0.71388353,-0.11105710,-0.14115491,-0.14551401,-0.76769994,-0.11543520,-0.42425572,-0.75858669,-0.26423146, 0.14252017, 0.38580534,-0.53510899,-0.75480248,-0.03209821
O75937,-0.21587755,-0.51828686,-0.28338454,-0.17990424,-0.37374797, 0.02991365,-0.34763896,-0.08508259,-0.29166101,-0.08518456,-0.42785087,-0.44915061,-0.11886020,-0.34317003,-0.20041320,-0.26091223,-0.02265657,-0.26502541,-0.36021122,-0.05605595,-0.30119993,-0.09100025,-0.45978466
O76003,-0.074377876, 0.011055841,-0.210503925,-0.028661230,-0.190065426,-0.141552603, 0.025717292,-0.322934835,-0.062320816,-0.110732578, 0.008059737,-0.221041865, 0.095742150,-0.346828434, 0.331356375, 0.098530488,-0.114780682,-0.053948145,-0.088755089, 0.054275719, 0.033900412, 0.093058912,-0.068187374
O76021,0.46603074,0.08618067,0.44235800,0.71882097,0.21039756,0.23741646,0.42257060,0.29049828,0.28334679,0.29039631,0.29579456,0.34284584,0.44900088,0.19807463,0.13252627,0.41149801,0.35199932,0.36708547,0.34506388,0.28747754,0.19282988,0.47837898,0.46265684
O76031,-0.18220917,-0.26616918,-0.20927832,-0.27295612,-0.26942575,-0.08891325,-0.46534577,-0.44039445,-0.31898051,-0.04429348,-0.06440182,-0.21430901,-0.72400952,-0.25334662,-0.23552069,-0.17802537,-0.25889325,-0.27361517,-0.23158216,-0.39357425,-0.26068331,-0.33654484,-0.27116075
